State|Location|Address|City|Link
Arizona|NextCare Urgent Care|5920 W McDowell Rd|Phoenix|https://nextcare.com/coronavirus-covid-19/
Arizona|FastMED Urgent Care|"8260 W Indian School Rd, Suite 1"|Phoenix|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|FastMED Urgent Care|"5259 W Indian School Rd, Suite 100"|Phoenix|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|Cigna Medical Center|2302 N. 75th Ave.|Phoenix|https://www.cigna.com/cmgaz/
Arizona|Banner Health|"Multiple locations, call for details"|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|2406 East Thomas Road|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|28635 North Valley Parkway|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|3210 East Union Hills|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|3610 West Anthem Way|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|6650 West Lower Buckeye Road|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|4657 East Chandler Boulevard|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|3975 East Thunderbird Road|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|711 E Indian School Rd.|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|7550 South 19th Avenue|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|4040 North 19th Avenue|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|1615 East Baseline|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|10707 West Camelback Road|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|1625 North 44th Street|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|1850 West Dunlap Avenue|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|1855 West Thunderbird Road|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|3560 West Peoria Avenue|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|4323 East Bell Road|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|4430 East Ray Road|Phoenix|
Arizona|CVS Health COVID-19 Testing Site|6021 South Central Avenue|Phoenix|
Arizona|Walgreens|705 E MCDOWELL RD|PHOENIX|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Arizona|Walgreens|2650 W Glendale Ave|Phoenix|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Arizona|CVS Health COVID-19 Testing Site|1525 North Central Avenue|Phoenix|
Arizona|Thumb Butte|3124 Willow Creek Rd.|Prescott|https://www.thumbbuttemedicalcenter.com/
Arizona|CVS Health COVID-19 Testing Site|901 Willow Lake Road|Prescott|
Arizona|Thumb Butte|6496 E. HWY 69|Prescott Valley|
Arizona|CVS Health COVID-19 Testing Site|3025 North Windsong Drive|Prescott Valley|
Arizona|CVS Health COVID-19 Testing Site|7587 South Power Road|Queen Creek|
Arizona|Bio Clinic|"1453 N Main Street, Ste. 3"|San Luis|https://biofamilyclinic.com/2020/03/17/coronavirus-covid-19/
Arizona|Cigna Medical Center|"36305 N. Gantzel Rd., #102"|San Tan Valley|https://www.cigna.com/cmgaz/
Arizona|NextCare Urgent Care|2122 N Scottsdale Rd|Scottsdale|https://nextcare.com/coronavirus-covid-19/
Arizona|FastMED Urgent Care|"4902 E Shea Blvd, Suite 101"|Scottsdale|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|Carespot|"23015 N Scottsdale Road, Suite 101"|Scottsdale|https://www.carespot.com/covid19-visitor-info/
Arizona|FastMED Urgent Care|"7730 E Mcdowell Rd, Suite 101"|Scottsdale|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|Cigna Medical Center|"10900 N. Scottsdale Rd., #606"|Scottsdale|https://www.cigna.com/cmgaz/
Arizona|Cigna Medical Center|"7287 E. Earll Dr., Bldg. D"|Scottsdale|https://www.cigna.com/cmgaz/
Arizona|CVS Health COVID-19 Testing Site|7111 East Bell Road|Scottsdale|
Arizona|CVS Health COVID-19 Testing Site|7552 Indian School Road|Scottsdale|
Arizona|CVS Health COVID-19 Testing Site|32331 North Scottsdale Road|Scottsdale|
Arizona|CVS Health COVID-19 Testing Site|23215 North Pima Road|Scottsdale|
Arizona|CVS Health COVID-19 Testing Site|10010 North Scottsdale Road|Scottsdale|
Arizona|CVS Health COVID-19 Testing Site|10160 East Bell Road|Scottsdale|
Arizona|CVS Health COVID-19 Testing Site|14672 North Frank Lloyd Wright|Scottsdale|
Arizona|CVS Health COVID-19 Testing Site|20 Airport Road|Sedona|
Arizona|Summer Healthcare Hospital|2200 E Show Low Lake Rd|Show Low|https://summithealthcare.net/summit-healthcare-regional-medical-center-restrict-visitors-as-covid-19-coronavirus-precaution
Arizona|Summer Healthcare Outpatient Pavilion|4951 S. White Mountain Rd|Show Low|https://summithealthcare.net/summit-healthcare-regional-medical-center-restrict-visitors-as-covid-19-coronavirus-precaution
Arizona|CVS Health COVID-19 Testing Site|60 E. Deuce of Clubs Drive|Show Low|
Arizona|Cigna Medical Center|9069 W. Thunderbird Rd.|Sun City|https://www.cigna.com/cmgaz/
Arizona|CVS Health COVID-19 Testing Site|9901B West Thunderbird Boulevard|Sun City|
Arizona|CVS Health COVID-19 Testing Site|19602 R H Johnson Boulevard|Sun City West|
Arizona|CVS Health COVID-19 Testing Site|9546 East Riggs Road|Sun Lakes|
Arizona|FastMED Urgent Care|"12775 W Bell Rd, Suite 100"|Surprise|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|Carespot|"16840 W Waddell Road, Suite 110"|Surprise|https://www.carespot.com/covid19-visitor-info/
Arizona|Cigna Medical Center|"13991 W. Grand Ave., #105"|Surprise|https://www.cigna.com/cmgaz/
Arizona|CVS Health COVID-19 Testing Site|15474 West Greenway Road|Surprise|
Arizona|CVS Health COVID-19 Testing Site|15300 North Cotton Lane|Surprise|
Arizona|FastMED Urgent Care|"3244 S Mill Ave, Suite 101"|Tempe|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|FastMED Urgent Care|"725 South Rural Road, Suite 120"|Tempe|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|FastMED Urgent Care|1804 W Elliot Rd|Tempe|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|Cigna Medical Center|1920 E. Baseline Rd.|Tempe|https://www.cigna.com/cmgaz/
Arizona|FastMED Urgent Care|"2720 W Baseline Rd, Suite 140"|Tempe|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|CVS Health COVID-19 Testing Site|1424 West Baseline Road|Tempe|
Arizona|CVS Health COVID-19 Testing Site|855 East Elliot Road|Tempe|
Arizona|CVS Health COVID-19 Testing Site|1750 East Broadway Road|Tempe|
Arizona|CVS Health COVID-19 Testing Site|3303 South Rural Street|Tempe|
Arizona|Diablo Stadium|2200 W. Alameda Dr.|Tempe|https://www.thelittleclinic.com/drivethru-testing
Arizona|FastMED Urgent Care|"9870 W Lower Buckeye Rd, Suite 170"|Tolleson|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|Southern Arizona Urgent Care Plus|446 N Campbell Ave. Suite 130|Tucson|https://southernarizonaurgentcare.com/covid-19/
Arizona|Southern Arizona Urgent Care Plus|1218 W. Irvington Rd. Suite 150|Tucson|https://southernarizonaurgentcare.com/covid-19/
Arizona|Tucson ER & Hospital|4575 E Broadway Blvd|Tucson|https://tucsonerhospital.com/
Arizona|Southern Arizona Urgent Care Plus|6572 East Grant Road Suite 130|Tucson|https://southernarizonaurgentcare.com/covid-19/
Arizona|Urgent Specialists|"2120 W. Ina Road, Suite 100"|Tucson|https://urgentspecialists.com/coronavirus-covid-19-dashboard/
Arizona|El Rio Health|"101 W. Irvington Road, Building 10"|Tucson|https://www.elrio.org/covid19/
Arizona|El Rio Health|1230 S. Cherrybell Stravenue|Tucson|https://www.elrio.org/covid19/
Arizona|El Rio Health|"1500 W. Commerce Court, Bldg. 1"|Tucson|https://www.elrio.org/covid19/
Arizona|El Rio Health|320 W. Prince Rd. / 340 W. Prince Rd.|Tucson|
Arizona|El Rio Health|6950 E. Golf Links|Tucson|https://www.elrio.org/covid19/
Arizona|El Rio Health|839 W. Congress St.|Tucson|https://www.elrio.org/covid19/
Arizona|Southern Arizona Urgent Care Plus|1040 S. Harrison Road Suite 120|Tucson|https://southernarizonaurgentcare.com/covid-19/
Arizona|Southern Arizona Urgent Care Plus|6303 E. Broadway Blvd. Suite 161|Tucson|https://southernarizonaurgentcare.com/covid-19/
Arizona|El Rio Health|7490 S. Camino De Oeste|Tucson|https://www.elrio.org/covid19/
Arizona|Southern Arizona Urgent Care Plus|90 W. River Rd.|Tucson|https://southernarizonaurgentcare.com/covid-19/
Arizona|Southern Arizona Urgent Care Plus|3662 W. Ina Rd. Suite 150|Tucson|https://southernarizonaurgentcare.com/covid-19/
Arizona|FastMED Urgent Care|5594 E 22nd St|Tucson|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|FastMED Urgent Care|2510 E Broadway Blvd|Tucson|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|NextCare Urgent Care|6238 E Pima St|Tucson|https://nextcare.com/coronavirus-covid-19/
Arizona|NextCare Urgent Care|1570 E Tucson Marketplace Blvd|Tucson|https://nextcare.com/coronavirus-covid-19/
Arizona|FastMED Urgent Care|"2460 N Swan Rd, Suite 140"|Tucson|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|NextCare Urgent Care|5369 S Calle Santa Cruz|Tucson|https://nextcare.com/coronavirus-covid-19/
Arizona|FastMED Urgent Care|"1895 W Valencia Rd, Suite 101"|Tucson|https://www.fastmed.com/about-fastmed/news-and-press/fastmed-urgent-care-introduces-covid-19-testing-and-telemedicine/
Arizona|NextCare Urgent Care|9525 E Old Spanish Trail|Tucson|https://nextcare.com/coronavirus-covid-19/
Arizona|NextCare Urgent Care|4280 N Oracle Rd|Tucson|https://nextcare.com/coronavirus-covid-19/
Arizona|Banner Health|"Multiple locations, call for details"|Tucson|https://www.bannerhealth.com/patients/patient-resources/covid-19#Tested
Arizona|CVS Health COVID-19 Testing Site|1900 West Valencia Road|Tucson|
Arizona|CVS Health COVID-19 Testing Site|7740 North Cortaro Road|Tucson|
Arizona|CVS Health COVID-19 Testing Site|8705 East Speedway Boulevard|Tucson|
Arizona|CVS Health COVID-19 Testing Site|6370 North Campbell Avenue #120|Tucson|
Arizona|CVS Health COVID-19 Testing Site|6488 North Oracle Road|Tucson|
Arizona|CVS Health COVID-19 Testing Site|3832 East Speedway|Tucson|
Arizona|CVS Health COVID-19 Testing Site|5100 East Grant Road|Tucson|
Arizona|CVS Health COVID-19 Testing Site|615 North Alvernon|Tucson|
Arizona|CVS Health COVID-19 Testing Site|6310 E. Broadway|Tucson|
Arizona|CVS Health COVID-19 Testing Site|8920 E Tanque Verde|Tucson|
Arizona|Walgreens|10315 E Broadway Blvd|Tucson|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Arizona|Walgreens|730 E Grant Rd|Tucson|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Arizona|Bio Clinic|"11611 S Foothills Blvd, Suite G"|Yuma|https://biofamilyclinic.com/2020/03/17/coronavirus-covid-19/
Arizona|Bio Clinic|"11468 N. Frontage Rd., Ste. A"|Yuma|https://biofamilyclinic.com/2020/03/17/coronavirus-covid-19/
Arizona|Bio Clinic|"2503 S. Avenue A, Ste 2"|Yuma|https://biofamilyclinic.com/2020/03/17/coronavirus-covid-19/
Arizona|CVS Health COVID-19 Testing Site|1555 South Avenue B|Yuma|
Arkansas|1st Choice Healthcare|1300 Creason Road|Corning|https://1stchoice-ar.org/covid19/
Arkansas|1st Choice Healthcare|172 Hwy 62 East|Salem|https://1stchoice-ar.org/covid19/
Arkansas|1st Choice Healthcare|201 Colonial Drive|Walnut Ridge|https://1stchoice-ar.org/covid19/
Arkansas|Walmart|702 SW 8th Street|Bentonville|https://corporate.walmart.com/covid19testing
Arkansas|Walmart|2100 N 62nd St|Fort Smith|https://corporate.walmart.com/covid19testing
Arkansas|Walmart|1601 Albert Pike Rd|Hot Springs|https://corporate.walmart.com/covid19testing
Arkansas|Walmart|1911 W Parker Rd|Jonesboro|https://corporate.walmart.com/covid19testing
Arkansas|Walmart|2700 S Shackleford Rd|Little Rock|https://corporate.walmart.com/covid19testing
Arkansas|Walmart|133 Arkansas Blvd|Texarkana|https://corporate.walmart.com/covid19testing
Arkansas|Walmart|798 W Service Rd|West Memphis|https://corporate.walmart.com/covid19testing
Arkansas|Lakeside Family Medicine (tent)|124 Hollywood Ave|Hot Springs|https://healthstarphysicians.com/downloads/COVID-19-Eval-Testing-and-Testing.pdf
Arkansas|Higgin Botham Family Clinic|1002 Schneider Dr Ste. 104|Malvern|https://higginbothamfamilyclinic.com/
Arkansas|Karas Health Care|767 W. North Street|Fayetteville|https://karashealthcare.com/
Arkansas|Karas Health Care|114 Harrison Ave|Lowell|https://karashealthcare.com/
Arkansas|Conway Regional|525 Western Ave|Conway|https://www.conwayregional.org/about-us/news/295-conway-regional-health-system-offers-drive-thru-testing-for-covid-19
Arkansas|FirstCare Walk-in Clinic|"120 Adcock Rd, Ste A"|Hot Springs|https://www.facebook.com/FirstCareWalkIn/
Arkansas|Healthcare Express|1554 Country Club Rd.|Sherwood|https://www.healthcareexpress.us/coronavirus-testing/
Arkansas|"A. Hot Springs, AR MedExpress Urgent Care"|3426 Central Avenue|Hot Springs|https://www.medexpress.com/location/ar/north-little-rock/nla/
Arkansas|"A. Rogers, AR MedExpress Urgent Care"|1900 West Walnut Street|Rogers|https://www.medexpress.com/location/ar/north-little-rock/nla/
Arkansas|"A. Russellville, AR MedExpress Urgent Care"|511 West Main Street|Russellville|https://www.medexpress.com/location/ar/north-little-rock/nla/
Arkansas|Hot Spring County Health Unit|2204 Sullenberger Ave|Malvern|https://www.nwaonline.com/news/2020/apr/02/2-state-firms-begin-drive-thru-testing-/
Arkansas|Sherwood Urgent Care|201 Airport Road|Hot Springs|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Baptist Health Urgent Care|1813 T P White Drive|Jacksonville|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Sherwood Urgent Care|1306 N Center Street|Lonoke|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Sherwood Urgent Care|123 Audubon Drive|Maumelle|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Sherwood Urgent Care|6134 Heber Springs Road|Quitman|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Urgent Care Washington Regional|2301 W Pleasant Grove Road|Rogers|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Sherwood Urgent Care|106 Weir Road|Russellville|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Sherwood Urgent Care|610 Shepherd Way|Searcy|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|1st Choice Healthcare|308 Highway 62 W|Ash Flat|https://1stchoice-ar.org/covid19/
Arkansas|Healthcare Express|1021 W Collin Raye Dr.|De Queen|https://www.healthcareexpress.us/coronavirus-testing/
Arkansas|Northwest Arkansas Pediatrics|3380 N. Futrall Drive|Fayetteville|https://www.mana.md/covid-19-swabbing-for-summer-camp/
Arkansas|MANA Urgent Care|1188 N. Salem|Fayetteville|https://www.mana.md/covid-19-testing/
Arkansas|MANA Family Medicine|2523 East Huntsville Road|Fayetteville|https://www.mana.md/covid-19-testing/
Arkansas|"A. Benton, AR MedExpress Urgent Care"|1501 Military Road|Benton|https://www.medexpress.com/location/ar/north-little-rock/nla/
Arkansas|"A. Bentonville, AR MedExpress Urgent Care"|1005 SE Walton Blvd.|Bentonville|https://www.medexpress.com/location/ar/north-little-rock/nla/
Arkansas|"A. Cabot, AR MedExpress Urgent Care"|1850 West Main Street|Cabot|https://www.medexpress.com/location/ar/north-little-rock/nla/
Arkansas|"A. Conway, AR MedExpress Urgent Care"|805 Oak Street|Conway|https://www.medexpress.com/location/ar/north-little-rock/nla/
Arkansas|"A. Fayetteville, AR MedExpress Urgent Care"|2890 North College Avenue|Fayetteville|https://www.medexpress.com/location/ar/north-little-rock/nla/
Arkansas|"A. Fort Smith, AR MedExpress Urgent Care"|4600 Rogers Avenue|Fort Smith|https://www.medexpress.com/location/ar/north-little-rock/nla/
Arkansas|Baptist Health Medical Center|1800 Bypass Road|Heber Springs|https://www.nwaonline.com/news/2020/apr/02/2-state-firms-begin-drive-thru-testing-/
Arkansas|Sherwood Urgent Care|1547 E Harrison Street|Batesville|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Baptist Health Urgent Care|824 Military Rd|Benton|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Urgent Care Washington Regional|1301 S Walton Blvd|Bentonville|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Baptist Health Urgent Care|3304 Commonwealth Drive|Bryant|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Baptist Health Urgent Care|402 W Main Street|Cabot|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Sherwood Urgent Care|1065 Skyline Drive|Conway|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Sherwood Urgent Care|222 Dave Ward Drive|Conway|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Urgent Care Washington Regional|3 E Appleby Road|Fayetteville|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Baptist Health Urgent Care|7600 Rogers Ave|Fort Smith|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Urgent Care Washington Regional|808 US-65|Harrison|https://www.urgentteam.com/coronavirus-covid-19/
Arkansas|Baptist Health Family Clinic-Caddo Valley|10 Montgomery Dr|Arkadelphia|https://www.nwaonline.com/news/2020/apr/02/2-state-firms-begin-drive-thru-testing-/
Arkansas|Washington Regional|146 Passion Play Rd.|Eureka Springs|https://www.wregional.com/main/coronavirus
Arkansas|Washington Regional|"3 East Appleby Rd., Suite 100"|Fayetteville|https://www.wregional.com/main/coronavirus
Arkansas|Washington Regional|3318 N. North Hills Blvd.|Fayetteville|https://www.wregional.com/main/coronavirus
